298
1
38
1 2 3
25 23 15
19 20 37
18 36 21
35 20 15
35 21 14
17 34 31
16 33 30
18 29 37
36 19 28
32 34 27
32 33 26
2 30 31
1 27 31
1 26 30
24 25 2
3 29 23
3 28 22
122
38
1 2 3
0 32 36
0 35 37
0 33 34
9 12 13
8 10 11
11 12 7
10 13 6
16 5 21
17 4 20
5 14 7
5 6 15
4 14 6
15 4 7
10 12 22
11 13 23
8 19 29
9 18 28
24 17 19
16 25 18
24 9 27
8 25 26
34 14 31
33 30 15
18 20 37
19 36 21
35 21 29
28 35 20
17 27 37
16 26 36
32 34 23
32 33 22
1 30 31
31 3 23
3 30 22
2 27 26
1 29 25
24 2 28
123
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
24 4 30
28 4 29
8 9 24
23 20 7
21 22 7
27 26 19
27 14 15
17 25 15
16 25 14
17 11 13
16 11 12
21 13 15
20 12 14
26 20 22
10 21 23
8 17 18
16 9 19
9 18 23
8 19 22
28 5 7
33 12 13
10 18 37
10 11 36
24 32 6
33 30 6
32 5 29
34 35 4
3 28 30
25 3 29
2 37 31
1 36 31
35 2 27
1 26 34
124
38
1 2 3
0 34 35
0 33 36
0 32 37
10 11 23
30 22 31
15 14 7
16 17 6
9 17 15
8 16 13
4 21 14
12 4 20
11 13 21
9 18 12
10 20 6
8 19 6
9 19 7
8 18 7
17 13 29
16 24 15
25 11 14
25 10 12
26 28 5
24 27 4
32 19 23
33 20 21
35 29 22
35 28 23
34 27 22
18 34 26
33 5 37
32 36 5
24 3 31
25 2 30
1 28 29
1 26 27
2 37 31
3 36 30
125
38
1 2 3
0 33 37
0 32 36
0 34 35
25 5 15
4 6 7
12 5 13
11 5 14
24 10 21
10 22 23
8 9 20
19 13 7
19 14 6
11 6 23
24 12 7
16 28 4
18 31 15
28 18 20
16 17 27
26 11 12
17 10 31
8 30 22
9 21 29
9 13 30
8 29 14
26 27 4
25 19 35
25 18 34
32 17 15
24 33 22
33 21 23
16 32 20
2 28 31
1 29 30
27 3 37
26 3 36
2 35 37
1 34 36
126
38
1 2 3
0 32 37
0 34 36
0 33 35
31 5 7
8 10 4
9 10 7
4 13 6
9 5 13
8 12 6
5 6 15
16 12 14
9 11 25
8 22 7
23 11 15
24 10 14
11 20 21
18 19 30
17 29 25
17 28 23
16 27 22
16 24 26
26 20 13
19 29 14
27 21 15
28 18 12
34 21 22
24 34 20
25 19 33
33 18 23
32 17 36
32 35 4
1 30 31
3 28 29
2 27 26
3 37 31
2 37 30
1 35 36
127
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
24 26 4
25 4 23
27 10 19
9 18 27
8 19 30
18 30 7
20 12 29
11 13 14
17 12 21
16 12 15
17 20 14
19 21 14
18 13 15
8 17 10
16 9 7
26 11 15
16 25 13
24 28 23
26 22 6
25 5 22
24 21 6
20 5 23
8 35 7
32 29 22
33 11 28
9 10 33
32 34 4
3 28 31
2 29 30
1 37 31
1 27 36
35 3 37
2 36 34
128
38
1 2 3
0 35 36
0 32 37
0 33 34
15 5 13
4 6 7
10 11 5
9 12 5
9 10 14
8 11 7
8 12 6
9 18 6
10 19 7
17 4 20
8 17 15
16 4 14
25 21 15
25 13 14
24 11 22
12 22 23
26 27 13
16 28 29
35 18 19
34 19 31
33 18 30
16 17 35
20 29 37
28 20 36
27 21 37
26 36 21
24 32 34
32 33 23
2 30 31
24 3 31
3 30 23
1 22 25
1 27 29
2 28 26
129
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
25 4 23
24 26 4
9 10 14
9 11 29
8 12 7
11 13 7
8 17 10
9 13 17
16 10 12
20 21 7
25 27 29
25 28 13
11 12 23
26 21 30
24 30 22
22 14 23
24 18 14
26 19 20
17 20 5
19 21 6
16 5 15
18 22 6
35 28 15
16 33 27
8 33 15
32 18 19
32 34 4
3 30 31
2 28 29
1 37 31
1 27 36
35 3 37
2 36 34
130
38
1 2 3
0 32 37
0 34 36
0 33 35
19 12 29
8 9 19
10 11 26
16 26 27
11 5 15
5 14 13
17 14 6
8 13 6
4 13 15
9 11 12
9 10 15
8 12 14
28 30 7
10 28 18
17 27 30
4 5 22
25 31 23
24 22 31
25 19 21
24 20 29
32 21 23
32 20 22
34 6 7
33 18 7
16 17 33
34 4 23
16 18 36
35 20 21
24 1 25
27 3 28
2 26 29
3 37 31
2 37 30
1 35 36
131
38
1 2 3
0 34 35
0 33 37
0 32 36
28 5 31
4 6 7
24 26 5
25 5 23
27 11 12
10 27 13
9 12 29
8 13 29
8 10 19
9 11 20
17 18 28
16 17 20
18 19 15
22 14 15
16 21 14
16 12 22
21 13 15
18 20 26
17 19 25
26 30 7
25 30 6
24 22 7
21 6 23
8 9 35
33 4 14
33 10 11
24 32 23
32 34 4
3 30 31
2 28 29
1 37 31
1 27 36
35 3 37
2 36 34
132
38
1 2 3
0 35 37
0 34 36
0 32 33
26 27 23
24 25 27
8 22 7
21 6 15
16 17 6
10 28 21
9 19 15
12 14 31
17 11 30
16 30 14
11 13 29
10 20 7
8 18 13
8 12 29
16 26 19
10 18 23
24 28 15
24 9 7
25 6 23
19 4 22
20 5 21
26 5 22
25 18 4
36 4 5
9 20 33
32 17 14
32 12 13
35 34 11
3 29 30
3 28 37
2 37 31
1 36 31
35 2 27
1 34 33
133
38
1 2 3
0 35 37
0 34 36
0 32 33
26 27 23
24 25 27
8 22 7
17 18 6
16 6 15
11 28 21
13 14 31
9 19 12
11 20 15
17 10 30
16 10 29
8 12 21
8 30 14
29 13 7
26 19 7
18 11 23
24 28 12
24 9 15
25 6 23
19 4 22
20 5 21
26 5 22
25 18 4
36 4 5
9 20 33
32 17 14
16 32 13
10 35 34
3 29 30
3 28 37
2 37 31
1 36 31
35 2 27
1 34 33
134
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
24 4 30
28 4 29
8 9 24
23 21 7
20 22 7
27 11 12
16 10 18
10 14 15
16 25 14
18 12 13
16 17 12
11 13 15
26 23 15
11 22 14
26 20 21
9 19 23
8 19 22
9 18 21
8 17 20
25 5 7
24 33 13
17 19 37
36 10 28
32 27 6
33 30 6
32 5 29
34 35 4
3 28 30
25 3 29
2 37 31
1 36 31
35 2 27
1 26 34
135
38
1 2 3
0 32 37
0 33 35
0 34 36
31 5 23
4 6 7
19 5 22
20 5 21
10 11 18
10 12 30
8 9 17
8 28 14
16 9 24
25 28 15
27 11 15
26 13 14
19 12 29
24 10 20
8 19 21
16 18 6
17 30 7
18 22 7
21 6 29
26 4 37
17 12 33
35 27 13
32 23 15
25 34 14
34 11 13
16 35 22
9 20 33
32 36 4
1 26 31
24 2 30
27 3 28
25 2 29
3 37 31
1 36 23
136
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
24 4 29
28 4 30
8 9 24
23 21 7
20 22 7
25 11 12
16 10 18
10 14 15
16 27 14
18 12 13
16 17 12
11 13 15
26 23 15
11 22 14
25 20 21
9 19 23
8 19 22
9 18 21
8 17 20
28 5 7
32 10 19
17 27 37
26 36 13
24 33 6
33 5 30
32 29 6
34 35 4
1 30 25
1 28 29
3 37 31
2 36 31
27 35 3
2 34 26
137
38
1 2 3
0 34 35
0 32 37
0 33 36
8 24 7
16 19 13
19 14 15
12 4 15
16 4 14
12 21 23
11 13 23
10 21 22
9 22 7
10 5 14
8 13 6
16 6 7
8 5 15
25 20 28
24 27 20
26 5 6
17 18 30
9 11 31
11 12 29
9 10 29
28 18 4
17 26 27
25 34 19
32 25 18
24 17 32
33 22 23
35 20 31
33 21 30
2 27 28
3 29 31
1 26 37
1 36 30
35 3 37
2 36 34
138
38
1 2 3
0 34 35
0 32 33
0 36 37
16 17 15
8 19 6
18 5 7
11 12 6
9 10 5
8 12 13
8 11 14
10 13 7
9 14 7
9 11 20
10 12 21
26 27 4
28 4 21
20 4 29
24 25 6
5 22 23
17 13 37
16 36 14
24 33 19
32 19 30
32 18 22
35 18 27
35 31 15
25 34 15
16 29 37
17 28 36
33 31 23
26 34 30
24 2 23
2 30 22
1 27 31
1 26 25
3 21 29
28 3 20
139
38
1 2 3
0 34 35
0 33 37
0 32 36
25 19 20
24 6 23
8 5 22
13 22 23
16 9 6
8 10 14
9 21 15
12 21 14
16 11 15
24 17 7
9 18 11
10 12 18
8 17 12
16 20 13
19 14 15
18 4 29
17 4 30
10 11 26
27 6 7
31 5 7
27 5 13
28 26 4
32 25 21
24 33 22
25 34 29
32 19 28
35 20 31
33 30 23
26 3 29
2 27 31
1 28 37
1 36 30
35 3 37
2 36 34
140
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 29 30
24 4 23
16 11 12
26 11 13
26 28 15
12 14 15
8 14 7
10 13 7
8 17 12
17 10 11
9 10 27
25 21 7
22 13 14
25 19 20
24 18 22
18 21 23
16 24 20
17 19 23
20 22 6
19 21 6
16 18 36
8 9 37
33 30 15
32 9 29
33 28 5
32 27 5
34 35 4
3 28 30
27 3 29
2 37 31
1 36 31
25 2 35
1 26 34
141
38
1 2 3
0 35 37
0 34 36
0 32 33
26 27 23
24 25 27
12 13 31
8 16 17
19 20 7
10 11 18
9 22 14
9 21 15
14 6 29
28 6 15
28 10 12
11 13 29
26 30 7
18 23 7
9 26 17
8 25 22
8 24 21
25 11 20
24 10 19
17 4 30
20 5 22
19 5 21
16 18 4
36 4 5
32 13 14
32 12 15
16 33 23
34 35 6
3 28 29
3 37 30
2 37 31
1 36 31
35 2 27
1 34 33
142
38
1 2 3
0 35 37
0 34 36
0 32 33
26 27 23
24 25 27
12 13 31
8 19 21
16 17 7
18 11 20
11 22 15
9 10 14
29 6 15
28 14 6
11 13 29
28 10 12
8 26 30
8 18 23
9 26 17
25 22 7
9 21 25
24 20 7
24 10 19
17 4 30
5 22 21
19 20 5
16 18 4
36 4 5
32 13 15
32 12 14
16 33 23
34 35 6
3 28 29
3 37 30
2 37 31
1 36 31
35 2 27
1 34 33
143
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 21 22
24 4 23
9 13 14
9 11 12
8 25 7
25 26 15
8 17 14
8 18 13
17 12 7
11 20 7
10 27 23
26 28 23
24 11 13
12 21 29
20 30 22
24 19 14
18 5 30
19 5 29
16 6 15
17 20 6
9 10 37
16 33 10
33 28 15
16 27 36
32 18 22
32 19 21
34 35 4
3 29 30
27 26 3
2 37 31
1 36 31
2 35 28
1 34 25
144
38
1 2 3
0 33 36
0 32 37
0 34 35
24 25 20
18 19 23
17 11 25
13 22 21
9 12 21
8 10 22
9 13 23
24 12 6
8 11 13
10 12 7
16 19 29
16 18 31
30 14 15
28 20 6
29 5 15
5 14 31
17 27 4
8 30 7
9 27 7
10 26 5
28 11 4
26 4 6
32 25 23
33 20 22
24 17 33
18 35 14
16 34 21
32 19 15
2 26 31
1 27 28
3 37 30
3 36 29
1 35 37
2 36 34
145
38
1 2 3
0 32 33
0 36 37
0 34 35
9 5 7
18 4 6
17 10 5
8 4 14
15 12 7
12 4 13
16 11 6
10 19 23
8 9 22
9 14 23
13 22 7
8 16 21
10 20 15
25 27 6
24 26 5
11 20 21
16 19 28
19 30 15
12 30 14
11 28 13
18 27 29
17 26 29
25 18 31
24 17 31
32 20 23
24 25 35
34 21 22
33 26 27
1 28 36
1 37 31
3 37 30
3 36 29
32 2 35
33 2 34
146
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 21
17 18 4
16 4 15
8 9 10
29 14 7
13 30 7
19 11 7
17 10 12
18 11 28
9 14 15
8 16 13
13 6 29
30 14 6
11 20 5
19 12 5
25 10 18
24 17 28
4 22 23
25 27 21
24 26 21
27 20 23
26 19 22
25 33 23
24 33 22
32 20 12
8 36 15
16 9 37
32 34 35
1 28 31
1 26 27
3 37 31
2 36 31
35 3 29
2 34 30
147
38
1 2 3
0 32 33
0 36 37
0 34 35
17 5 6
16 10 4
9 4 7
11 13 6
9 18 13
8 12 6
5 14 15
12 14 7
9 11 23
8 23 7
10 11 22
10 19 21
25 27 5
24 26 4
8 20 21
20 22 15
18 19 28
18 30 15
19 30 14
28 12 13
17 27 29
16 26 29
17 31 25
16 24 31
32 20 23
24 25 35
34 21 22
33 26 27
1 28 36
1 37 31
3 37 30
3 36 29
32 2 35
33 2 34
148
38
1 2 3
0 34 35
0 32 37
0 33 36
5 6 31
25 26 4
24 4 23
8 9 16
15 14 7
12 13 7
27 13 14
28 12 14
27 9 11
9 10 28
8 10 11
8 18 21
17 19 7
16 29 23
26 22 15
16 24 22
26 21 30
25 20 15
25 18 19
17 30 6
19 29 6
5 22 21
18 20 5
10 35 12
32 11 13
24 17 33
33 20 23
32 34 4
2 28 31
3 29 30
1 37 31
1 27 36
35 3 37
2 36 34
149
38
1 2 3
0 34 35
0 32 37
0 33 36
5 6 31
26 4 23
24 25 4
8 20 30
9 21 7
8 10 11
9 14 17
16 9 15
16 17 27
17 28 15
10 19 18
27 11 13
28 11 12
10 12 13
26 22 14
20 14 23
26 19 7
8 25 29
24 18 23
19 5 22
22 6 29
30 21 6
18 20 5
35 12 15
16 32 13
24 33 21
25 33 7
32 34 4
2 28 31
3 29 30
1 37 31
1 27 36
35 3 37
2 36 34
150
38
1 2 3
0 34 35
0 32 37
0 33 36
23 13 15
17 11 14
10 12 14
8 17 10
11 20 7
18 19 13
16 6 7
8 16 5
22 21 6
9 4 31
30 5 6
20 4 29
25 10 11
25 5 7
9 27 22
9 26 21
8 24 15
27 19 12
18 12 26
24 28 4
34 20 23
16 17 35
33 19 22
32 18 21
35 29 23
34 28 15
33 37 14
32 36 13
2 27 31
26 3 30
24 1 29
1 28 25
3 37 31
2 36 30
151
38
1 2 3
0 33 36
0 34 35
0 32 37
9 5 7
10 4 6
8 12 5
8 11 4
19 6 7
17 4 13
19 11 5
10 18 7
24 22 6
16 9 21
25 18 23
16 17 20
31 13 15
9 27 15
11 30 14
8 10 26
26 21 15
27 20 13
25 12 29
24 29 14
28 12 23
28 22 14
32 19 20
17 21 33
24 25 35
32 22 23
33 18 31
16 34 30
26 3 29
1 27 30
2 37 31
36 2 28
1 35 37
34 3 36
152
38
1 2 3
0 33 36
0 34 35
0 32 37
5 6 13
11 4 7
12 10 4
8 9 5
19 15 7
20 14 7
17 11 6
10 18 5
22 21 6
17 18 4
16 9 19
8 16 20
26 14 15
10 26 13
27 11 13
8 14 31
9 30 15
25 12 29
24 28 12
24 25 27
29 22 23
28 21 23
16 17 32
33 18 23
25 35 22
24 32 21
33 20 31
34 19 30
26 3 29
1 27 30
2 37 31
36 2 28
1 35 37
34 3 36
153
38
1 2 3
0 34 37
0 35 36
0 32 33
16 12 7
17 13 6
19 5 15
18 4 14
9 12 20
8 13 21
11 22 15
10 14 23
8 28 4
9 5 29
11 30 7
10 6 31
24 20 4
27 5 21
26 23 7
25 22 6
8 16 34
9 35 17
10 19 36
18 11 37
16 32 28
33 19 31
33 18 30
32 17 29
24 34 12
35 27 13
26 37 14
25 36 15
24 27 3
25 26 3
1 20 28
2 21 29
2 22 31
1 30 23
154
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
25 27 23
8 31 7
17 18 6
19 20 6
22 13 14
16 21 15
16 20 29
19 14 15
9 28 17
9 18 12
20 10 12
19 10 11
29 13 7
28 14 7
8 16 12
8 11 15
10 26 22
9 21 25
26 5 30
25 4 30
24 5 22
4 21 23
36 4 5
32 18 13
32 17 11
24 33 23
34 35 6
3 28 29
3 37 30
2 37 31
1 36 31
35 2 27
1 34 33
155
38
1 2 3
0 32 37
0 33 35
0 34 36
8 9 15
14 6 7
9 10 5
8 11 5
10 4 7
11 4 6
8 20 6
9 21 7
16 13 23
17 12 22
23 5 15
4 22 14
28 12 30
31 13 29
25 27 21
24 26 20
10 19 37
18 11 37
32 13 15
32 12 14
27 34 19
18 34 26
25 19 33
24 33 18
16 36 31
17 36 30
16 35 29
17 35 28
1 22 23
2 27 26
24 25 3
2 30 31
3 28 29
1 20 21
156
38
1 2 3
0 32 37
0 34 35
0 33 36
5 30 29
28 4 14
27 19 31
18 26 31
9 10 14
8 16 12
8 17 11
16 10 15
9 17 15
28 20 30
8 5 21
11 12 21
9 11 22
10 12 23
27 23 7
26 22 6
24 13 29
24 14 15
16 25 19
17 18 25
32 20 21
32 22 23
34 19 7
18 34 6
33 5 13
20 4 33
36 4 13
35 6 7
24 1 25
3 28 29
2 27 26
2 37 31
3 37 30
1 35 36
157
38
1 2 3
0 35 37
0 34 36
0 32 33
26 27 23
24 25 27
8 19 7
18 6 15
16 17 6
20 13 14
11 12 31
10 29 15
16 10 28
9 18 22
9 21 17
11 28 7
8 12 29
8 22 14
21 13 7
26 20 6
9 19 23
24 18 14
24 17 13
20 4 30
5 22 21
26 5 30
25 19 4
36 4 5
32 12 15
16 32 11
25 33 23
10 35 34
3 28 29
3 37 30
2 37 31
1 36 31
35 2 27
1 34 33
158
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
25 27 23
8 31 7
20 29 6
18 19 6
10 20 18
9 21 22
16 19 15
17 19 14
28 14 15
16 12 13
17 11 13
11 21 14
12 22 15
8 9 29
8 11 12
9 28 7
16 10 26
17 10 25
26 5 30
25 4 30
24 5 22
4 21 23
36 4 5
32 20 13
32 18 7
24 33 23
34 35 6
3 28 29
3 37 30
2 37 31
1 36 31
35 2 27
1 34 33
159
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 29 30
24 4 23
11 13 15
9 10 25
8 27 14
8 17 13
17 12 7
16 11 14
16 10 7
9 26 12
19 28 7
20 12 13
10 11 20
25 19 22
24 18 15
16 17 23
24 28 22
18 21 23
20 22 6
19 21 6
8 18 37
33 30 14
32 9 29
36 21 15
33 27 5
32 26 5
34 35 4
27 3 30
26 3 29
2 37 31
1 36 31
2 35 28
1 34 25
160
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 29 30
24 4 23
9 27 14
9 13 25
8 26 7
16 12 14
12 13 15
17 10 11
8 16 11
10 15 7
11 20 14
10 20 13
18 19 12
17 22 25
24 17 28
16 23 15
28 22 23
24 18 21
20 21 6
19 22 6
8 18 37
9 30 33
32 29 7
19 36 21
33 27 5
32 26 5
34 35 4
27 3 30
26 3 29
2 37 31
1 36 31
2 35 28
1 34 25
161
38
1 2 3
0 32 36
0 33 37
0 34 35
17 5 6
16 4 7
8 10 4
9 11 5
9 12 6
8 13 7
13 6 15
12 14 7
8 11 23
9 10 23
19 11 22
10 18 21
25 27 5
24 26 4
20 22 15
20 21 14
18 19 28
31 19 15
18 14 31
28 12 13
17 27 29
16 26 29
17 30 25
16 24 30
32 20 23
24 25 33
35 26 27
34 21 22
1 28 33
32 2 29
3 37 31
3 36 30
1 35 37
2 36 34
162
38
1 2 3
0 33 36
0 34 35
0 32 37
5 6 31
26 4 30
25 4 29
8 9 28
17 19 7
16 18 7
27 12 14
27 13 15
10 13 21
20 11 12
10 20 18
19 11 21
9 19 22
8 18 22
9 14 17
8 16 15
24 13 14
24 12 15
16 17 23
25 28 22
26 20 21
30 6 23
24 5 29
35 10 11
32 23 7
33 26 6
25 34 5
32 33 4
3 28 31
1 29 31
2 37 30
2 27 36
1 35 37
34 3 36
163
38
1 2 3
0 34 35
0 33 36
0 32 37
23 11 7
16 14 6
9 5 17
8 17 4
16 9 7
8 18 6
11 12 15
10 4 13
10 21 22
19 11 20
5 30 31
10 18 29
8 25 5
25 6 7
24 9 15
26 13 22
27 13 21
20 26 12
27 19 12
24 28 4
18 34 23
16 17 35
32 19 21
33 20 22
35 29 23
34 28 15
33 37 14
32 36 14
26 3 31
2 27 30
24 1 29
1 28 25
2 37 31
3 36 30
164
38
1 2 3
0 32 37
0 34 36
0 33 35
30 22 23
24 21 30
9 11 31
8 19 20
9 28 7
8 29 6
25 11 29
10 28 6
16 26 15
16 17 27
18 27 15
17 12 14
18 12 13
21 13 15
16 22 14
24 22 7
23 21 7
17 20 5
18 19 4
24 20 4
19 5 23
32 10 26
25 34 12
34 13 14
8 33 11
9 10 33
35 4 5
32 36 6
1 31 25
3 28 29
2 27 26
3 37 30
2 37 31
1 35 36
165
38
1 2 3
0 32 33
0 35 37
0 34 36
25 5 31
4 6 7
24 5 30
5 22 23
24 11 22
21 14 29
20 13 29
8 16 23
25 13 14
10 12 21
9 12 20
16 27 22
19 11 15
18 28 26
17 19 21
16 18 20
10 19 14
9 18 13
8 15 7
27 11 7
8 28 6
12 4 37
17 30 33
33 23 15
24 17 32
9 10 36
32 26 6
34 35 4
1 28 30
1 26 27
3 37 31
2 36 31
35 3 29
25 2 34
166
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
25 27 23
8 31 7
18 20 6
17 19 6
10 12 29
9 11 15
10 22 14
9 28 13
18 12 14
11 20 13
17 10 28
18 19 21
8 29 15
16 13 7
8 16 20
19 14 7
16 26 22
25 11 21
26 5 30
25 4 30
24 5 22
4 21 23
36 4 5
32 12 15
32 9 17
24 33 23
34 35 6
3 28 29
3 37 30
2 37 31
1 36 31
35 2 27
1 34 33
167
38
1 2 3
0 32 37
0 33 35
0 34 36
31 5 23
4 6 7
30 5 22
20 5 21
9 20 22
8 10 11
9 26 19
9 18 17
24 17 25
16 18 29
17 29 15
16 28 14
27 13 15
11 12 14
11 28 13
25 10 21
8 30 7
19 22 7
8 21 6
27 4 37
33 26 12
35 19 12
24 10 35
16 32 23
18 34 15
34 13 14
33 20 6
32 36 4
1 27 31
24 2 30
3 28 29
25 2 26
3 37 31
1 36 23
168
38
1 2 3
0 32 33
0 34 37
0 35 36
16 11 12
15 6 7
9 5 13
8 5 14
10 13 7
10 14 6
8 9 12
23 4 15
10 4 22
8 20 6
9 21 7
11 5 22
24 25 4
26 27 23
21 30 31
28 20 29
33 19 13
33 18 14
32 12 15
32 17 11
16 27 37
16 26 36
17 37 25
24 17 36
34 19 31
35 19 30
18 34 29
18 35 28
1 22 23
1 20 21
2 28 30
3 29 31
27 25 3
24 2 26
169
38
1 2 3
0 35 37
0 34 36
0 32 33
8 25 7
24 30 23
30 21 22
20 4 29
28 19 4
11 13 23
24 12 14
16 9 14
16 10 13
9 12 15
10 11 15
17 13 14
18 11 12
26 21 15
16 27 22
8 24 29
23 28 7
17 27 6
18 26 6
9 20 5
10 19 5
32 4 31
17 37 22
18 36 21
8 33 20
33 19 7
32 5 6
25 34 35
25 3 30
3 28 29
2 37 31
1 36 31
35 2 27
1 26 34
170
38
1 2 3
0 32 37
0 34 36
0 33 35
31 27 15
16 26 31
9 11 17
8 18 11
17 10 7
10 18 6
8 9 14
13 6 7
30 13 14
11 12 15
16 10 12
26 4 13
27 5 14
8 20 6
9 21 7
20 21 30
17 19 23
18 19 22
25 21 29
24 28 20
32 29 23
32 28 22
33 5 15
16 33 4
25 34 23
24 34 22
36 19 12
35 4 5
24 1 25
27 26 3
2 28 29
3 37 31
2 37 30
1 35 36
171
38
1 2 3
0 32 37
0 34 36
0 33 35
24 30 22
21 30 23
9 12 25
17 10 25
9 11 29
8 28 6
18 19 7
8 13 31
18 6 15
26 11 28
27 20 23
17 12 22
27 19 21
24 15 7
24 10 12
16 10 23
22 21 14
16 20 5
20 4 15
19 5 14
17 18 4
32 6 7
34 13 29
16 34 14
9 13 33
8 33 26
35 4 5
32 11 36
1 31 25
3 28 29
2 27 26
3 37 30
2 37 31
1 35 36
172
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
26 4 30
25 4 29
10 27 13
9 12 14
8 27 11
16 19 7
9 20 15
8 28 20
17 14 7
8 19 13
18 11 28
17 10 18
16 13 22
16 21 15
10 22 14
11 12 21
24 18 20
17 19 23
24 26 22
25 21 23
24 30 6
29 5 23
9 35 7
33 12 15
32 26 6
25 34 5
32 33 4
3 29 31
2 28 31
1 37 30
1 27 36
35 3 37
2 36 34
173
38
1 2 3
0 34 35
0 33 37
0 32 36
9 11 13
8 10 12
20 13 7
19 12 6
9 5 22
8 4 21
19 5 15
16 4 14
18 5 7
17 4 6
17 11 20
16 10 18
27 11 15
27 13 14
26 12 15
10 26 7
30 14 6
9 29 25
8 24 28
24 25 31
29 22 23
28 21 23
33 18 19
16 17 33
32 25 22
24 32 21
35 20 31
34 30 23
3 28 29
2 27 26
1 37 31
1 36 30
35 3 37
2 36 34
174
38
1 2 3
0 32 33
0 35 37
0 34 36
8 30 7
8 25 20
25 19 7
20 4 6
19 4 5
16 13 15
16 12 14
12 13 23
10 11 15
9 11 14
10 13 21
9 12 22
9 10 17
16 18 20
17 19 23
8 18 6
17 5 7
24 29 14
28 29 15
27 18 11
27 28 21
26 5 6
25 30 33
24 33 23
24 37 22
36 21 22
32 26 4
32 34 35
1 30 31
1 26 27
3 37 31
2 36 31
35 3 29
2 28 34
175
38
1 2 3
0 35 37
0 34 36
0 32 33
9 28 25
30 21 22
19 20 29
26 27 12
16 27 15
10 11 4
24 9 22
9 21 23
13 14 7
16 17 12
18 12 15
8 17 14
8 18 13
19 13 15
16 20 14
24 17 6
18 6 23
24 11 5
10 5 23
11 20 22
10 19 21
32 4 31
37 29 7
8 36 7
33 4 30
33 26 6
32 28 5
25 34 35
25 3 30
3 28 29
2 37 31
1 36 31
35 2 27
1 26 34
176
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
26 4 23
24 25 4
8 27 28
9 10 7
8 18 15
8 13 14
16 13 15
17 21 14
10 11 18
10 12 15
9 11 14
11 28 23
26 12 22
9 26 13
25 29 22
24 21 29
20 12 25
24 17 19
16 5 30
20 22 6
19 21 6
17 18 5
35 30 7
16 33 7
32 19 20
33 27 23
32 34 4
3 29 31
2 28 30
1 37 31
1 27 36
35 3 37
2 36 34
177
38
1 2 3
0 33 36
0 34 35
0 32 37
9 10 13
8 12 7
11 13 7
5 6 15
9 18 5
8 19 4
4 21 14
16 12 6
17 11 5
4 22 6
10 20 18
16 17 7
11 29 15
12 30 15
8 26 14
9 26 20
19 29 14
24 10 28
27 13 23
25 28 22
25 27 21
24 31 23
32 18 19
24 33 22
33 21 23
16 32 20
17 35 31
25 34 30
26 3 29
1 27 28
2 37 31
2 36 30
1 35 37
34 3 36
178
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
24 4 30
28 4 29
24 21 23
24 20 22
25 27 13
16 18 14
18 12 13
16 11 15
9 11 14
10 13 15
17 12 14
10 12 26
25 23 15
10 11 22
20 21 29
8 19 23
19 22 7
8 18 21
17 20 7
8 5 7
9 33 17
16 27 37
9 26 36
33 30 6
32 19 6
32 28 5
34 35 4
1 29 30
1 28 25
3 37 31
2 36 31
27 35 3
2 34 26
179
38
1 2 3
0 35 37
0 33 34
0 32 36
10 13 21
9 11 7
20 12 7
14 5 6
9 19 15
8 16 5
16 11 4
10 5 15
18 13 6
12 4 17
17 18 7
8 25 11
9 10 25
24 13 14
12 14 23
8 27 29
22 6 23
28 26 4
34 20 31
18 35 20
17 30 33
16 35 15
37 21 29
19 28 37
27 36 21
26 19 36
24 32 34
32 33 22
3 30 31
24 2 31
2 30 22
1 25 23
3 28 29
1 26 27
180
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 29 30
24 4 23
11 12 15
9 26 25
8 10 13
9 27 14
17 14 7
16 13 7
9 12 17
16 10 11
19 28 7
20 12 14
11 20 13
25 19 22
24 18 15
16 17 23
24 28 22
18 21 23
20 22 6
19 21 6
8 18 37
8 33 30
32 10 29
36 21 15
33 27 5
32 26 5
34 35 4
27 3 30
26 3 29
2 37 31
1 36 31
2 35 28
1 34 25
181
38
1 2 3
0 35 36
0 32 37
0 33 34
9 12 5
10 11 4
9 10 7
8 11 6
17 13 7
16 4 6
17 5 6
16 5 7
19 4 15
8 18 14
24 13 21
20 12 25
9 11 23
8 10 22
25 19 13
24 18 12
27 29 15
26 28 14
17 34 31
16 33 30
35 19 14
18 35 15
37 21 29
28 20 37
27 36 21
36 26 20
32 34 23
32 33 22
