298
1
38
1 2 3
15 23 25
19 20 37
18 21 36
15 20 35
14 21 35
17 31 34
16 30 33
18 29 37
19 28 36
27 32 34
26 32 33
2 30 31
1 27 31
1 26 30
2 24 25
3 23 29
3 22 28
122
38
1 2 3
0 32 36
0 35 37
0 33 34
9 12 13
8 10 11
7 11 12
6 10 13
5 16 21
4 17 20
5 7 14
5 6 15
4 6 14
4 7 15
10 12 22
11 13 23
8 19 29
9 18 28
17 19 24
16 18 25
9 24 27
8 25 26
14 31 34
15 30 33
18 20 37
19 21 36
21 29 35
20 28 35
17 27 37
16 26 36
23 32 34
22 32 33
1 30 31
3 23 31
3 22 30
2 26 27
1 25 29
2 24 28
123
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 24 30
4 28 29
8 9 24
7 20 23
7 21 22
19 26 27
14 15 27
15 17 25
14 16 25
11 13 17
11 12 16
13 15 21
12 14 20
20 22 26
10 21 23
8 17 18
9 16 19
9 18 23
8 19 22
5 7 28
12 13 33
10 18 37
10 11 36
6 24 32
6 30 33
5 29 32
4 34 35
3 28 30
3 25 29
2 31 37
1 31 36
2 27 35
1 26 34
124
38
1 2 3
0 34 35
0 33 36
0 32 37
10 11 23
22 30 31
7 14 15
6 16 17
9 15 17
8 13 16
4 14 21
4 12 20
11 13 21
9 12 18
6 10 20
6 8 19
7 9 19
7 8 18
13 17 29
15 16 24
11 14 25
10 12 25
5 26 28
4 24 27
19 23 32
20 21 33
22 29 35
23 28 35
22 27 34
18 26 34
5 33 37
5 32 36
3 24 31
2 25 30
1 28 29
1 26 27
2 31 37
3 30 36
125
38
1 2 3
0 33 37
0 32 36
0 34 35
5 15 25
4 6 7
5 12 13
5 11 14
10 21 24
10 22 23
8 9 20
7 13 19
6 14 19
6 11 23
7 12 24
4 16 28
15 18 31
18 20 28
16 17 27
11 12 26
10 17 31
8 22 30
9 21 29
9 13 30
8 14 29
4 26 27
19 25 35
18 25 34
15 17 32
22 24 33
21 23 33
16 20 32
2 28 31
1 29 30
3 27 37
3 26 36
2 35 37
1 34 36
126
38
1 2 3
0 32 37
0 34 36
0 33 35
5 7 31
4 8 10
7 9 10
4 6 13
5 9 13
6 8 12
5 6 15
12 14 16
9 11 25
7 8 22
11 15 23
10 14 24
11 20 21
18 19 30
17 25 29
17 23 28
16 22 27
16 24 26
13 20 26
14 19 29
15 21 27
12 18 28
21 22 34
20 24 34
19 25 33
18 23 33
17 32 36
4 32 35
1 30 31
3 28 29
2 26 27
3 31 37
2 30 37
1 35 36
127
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 24 26
4 23 25
10 19 27
9 18 27
8 19 30
7 18 30
12 20 29
11 13 14
12 17 21
12 15 16
14 17 20
14 19 21
13 15 18
8 10 17
7 9 16
11 15 26
13 16 25
23 24 28
6 22 26
5 22 25
6 21 24
5 20 23
7 8 35
22 29 32
11 28 33
9 10 33
4 32 34
3 28 31
2 29 30
1 31 37
1 27 36
3 35 37
2 34 36
128
38
1 2 3
0 35 36
0 32 37
0 33 34
5 13 15
4 6 7
5 10 11
5 9 12
9 10 14
7 8 11
6 8 12
6 9 18
7 10 19
4 17 20
8 15 17
4 14 16
15 21 25
13 14 25
11 22 24
12 22 23
13 26 27
16 28 29
18 19 35
19 31 34
18 30 33
16 17 35
20 29 37
20 28 36
21 27 37
21 26 36
24 32 34
23 32 33
2 30 31
3 24 31
3 23 30
1 22 25
1 27 29
2 26 28
129
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 23 25
4 24 26
9 10 14
9 11 29
7 8 12
7 11 13
8 10 17
9 13 17
10 12 16
7 20 21
25 27 29
13 25 28
11 12 23
21 26 30
22 24 30
14 22 23
14 18 24
19 20 26
5 17 20
6 19 21
5 15 16
6 18 22
15 28 35
16 27 33
8 15 33
18 19 32
4 32 34
3 30 31
2 28 29
1 31 37
1 27 36
3 35 37
2 34 36
130
38
1 2 3
0 32 37
0 34 36
0 33 35
12 19 29
8 9 19
10 11 26
16 26 27
5 11 15
5 13 14
6 14 17
6 8 13
4 13 15
9 11 12
9 10 15
8 12 14
7 28 30
10 18 28
17 27 30
4 5 22
23 25 31
22 24 31
19 21 25
20 24 29
21 23 32
20 22 32
6 7 34
7 18 33
16 17 33
4 23 34
16 18 36
20 21 35
1 24 25
3 27 28
2 26 29
3 31 37
2 30 37
1 35 36
131
38
1 2 3
0 34 35
0 33 37
0 32 36
5 28 31
4 6 7
5 24 26
5 23 25
11 12 27
10 13 27
9 12 29
8 13 29
8 10 19
9 11 20
17 18 28
16 17 20
15 18 19
14 15 22
14 16 21
12 16 22
13 15 21
18 20 26
17 19 25
7 26 30
6 25 30
7 22 24
6 21 23
8 9 35
4 14 33
10 11 33
23 24 32
4 32 34
3 30 31
2 28 29
1 31 37
1 27 36
3 35 37
2 34 36
132
38
1 2 3
0 35 37
0 34 36
0 32 33
23 26 27
24 25 27
7 8 22
6 15 21
6 16 17
10 21 28
9 15 19
12 14 31
11 17 30
14 16 30
11 13 29
7 10 20
8 13 18
8 12 29
16 19 26
10 18 23
15 24 28
7 9 24
6 23 25
4 19 22
5 20 21
5 22 26
4 18 25
4 5 36
9 20 33
14 17 32
12 13 32
11 34 35
3 29 30
3 28 37
2 31 37
1 31 36
2 27 35
1 33 34
133
38
1 2 3
0 35 37
0 34 36
0 32 33
23 26 27
24 25 27
7 8 22
6 17 18
6 15 16
11 21 28
13 14 31
9 12 19
11 15 20
10 17 30
10 16 29
8 12 21
8 14 30
7 13 29
7 19 26
11 18 23
12 24 28
9 15 24
6 23 25
4 19 22
5 20 21
5 22 26
4 18 25
4 5 36
9 20 33
14 17 32
13 16 32
10 34 35
3 29 30
3 28 37
2 31 37
1 31 36
2 27 35
1 33 34
134
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 24 30
4 28 29
8 9 24
7 21 23
7 20 22
11 12 27
10 16 18
10 14 15
14 16 25
12 13 18
12 16 17
11 13 15
15 23 26
11 14 22
20 21 26
9 19 23
8 19 22
9 18 21
8 17 20
5 7 25
13 24 33
17 19 37
10 28 36
6 27 32
6 30 33
5 29 32
4 34 35
3 28 30
3 25 29
2 31 37
1 31 36
2 27 35
1 26 34
135
38
1 2 3
0 32 37
0 33 35
0 34 36
5 23 31
4 6 7
5 19 22
5 20 21
10 11 18
10 12 30
8 9 17
8 14 28
9 16 24
15 25 28
11 15 27
13 14 26
12 19 29
10 20 24
8 19 21
6 16 18
7 17 30
7 18 22
6 21 29
4 26 37
12 17 33
13 27 35
15 23 32
14 25 34
11 13 34
16 22 35
9 20 33
4 32 36
1 26 31
2 24 30
3 27 28
2 25 29
3 31 37
1 23 36
136
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 24 29
4 28 30
8 9 24
7 21 23
7 20 22
11 12 25
10 16 18
10 14 15
14 16 27
12 13 18
12 16 17
11 13 15
15 23 26
11 14 22
20 21 25
9 19 23
8 19 22
9 18 21
8 17 20
5 7 28
10 19 32
17 27 37
13 26 36
6 24 33
5 30 33
6 29 32
4 34 35
1 25 30
1 28 29
3 31 37
2 31 36
3 27 35
2 26 34
137
38
1 2 3
0 34 35
0 32 37
0 33 36
7 8 24
13 16 19
14 15 19
4 12 15
4 14 16
12 21 23
11 13 23
10 21 22
7 9 22
5 10 14
6 8 13
6 7 16
5 8 15
20 25 28
20 24 27
5 6 26
17 18 30
9 11 31
11 12 29
9 10 29
4 18 28
17 26 27
19 25 34
18 25 32
17 24 32
22 23 33
20 31 35
21 30 33
2 27 28
3 29 31
1 26 37
1 30 36
3 35 37
2 34 36
138
38
1 2 3
0 34 35
0 32 33
0 36 37
15 16 17
6 8 19
5 7 18
6 11 12
5 9 10
8 12 13
8 11 14
7 10 13
7 9 14
9 11 20
10 12 21
4 26 27
4 21 28
4 20 29
6 24 25
5 22 23
13 17 37
14 16 36
19 24 33
19 30 32
18 22 32
18 27 35
15 31 35
15 25 34
16 29 37
17 28 36
23 31 33
26 30 34
2 23 24
2 22 30
1 27 31
1 25 26
3 21 29
3 20 28
139
38
1 2 3
0 34 35
0 33 37
0 32 36
19 20 25
6 23 24
5 8 22
13 22 23
6 9 16
8 10 14
9 15 21
12 14 21
11 15 16
7 17 24
9 11 18
10 12 18
8 12 17
13 16 20
14 15 19
4 18 29
4 17 30
10 11 26
6 7 27
5 7 31
5 13 27
4 26 28
21 25 32
22 24 33
25 29 34
19 28 32
20 31 35
23 30 33
3 26 29
2 27 31
1 28 37
1 30 36
3 35 37
2 34 36
140
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 29 30
4 23 24
11 12 16
11 13 26
15 26 28
12 14 15
7 8 14
7 10 13
8 12 17
10 11 17
9 10 27
7 21 25
13 14 22
19 20 25
18 22 24
18 21 23
16 20 24
17 19 23
6 20 22
6 19 21
16 18 36
8 9 37
15 30 33
9 29 32
5 28 33
5 27 32
4 34 35
3 28 30
3 27 29
2 31 37
1 31 36
2 25 35
1 26 34
141
38
1 2 3
0 35 37
0 34 36
0 32 33
23 26 27
24 25 27
12 13 31
8 16 17
7 19 20
10 11 18
9 14 22
9 15 21
6 14 29
6 15 28
10 12 28
11 13 29
7 26 30
7 18 23
9 17 26
8 22 25
8 21 24
11 20 25
10 19 24
4 17 30
5 20 22
5 19 21
4 16 18
4 5 36
13 14 32
12 15 32
16 23 33
6 34 35
3 28 29
3 30 37
2 31 37
1 31 36
2 27 35
1 33 34
142
38
1 2 3
0 35 37
0 34 36
0 32 33
23 26 27
24 25 27
12 13 31
8 19 21
7 16 17
11 18 20
11 15 22
9 10 14
6 15 29
6 14 28
11 13 29
10 12 28
8 26 30
8 18 23
9 17 26
7 22 25
9 21 25
7 20 24
10 19 24
4 17 30
5 21 22
5 19 20
4 16 18
4 5 36
13 15 32
12 14 32
16 23 33
6 34 35
3 28 29
3 30 37
2 31 37
1 31 36
2 27 35
1 33 34
143
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 21 22
4 23 24
9 13 14
9 11 12
7 8 25
15 25 26
8 14 17
8 13 18
7 12 17
7 11 20
10 23 27
23 26 28
11 13 24
12 21 29
20 22 30
14 19 24
5 18 30
5 19 29
6 15 16
6 17 20
9 10 37
10 16 33
15 28 33
16 27 36
18 22 32
19 21 32
4 34 35
3 29 30
3 26 27
2 31 37
1 31 36
2 28 35
1 25 34
144
38
1 2 3
0 33 36
0 32 37
0 34 35
20 24 25
18 19 23
11 17 25
13 21 22
9 12 21
8 10 22
9 13 23
6 12 24
8 11 13
7 10 12
16 19 29
16 18 31
14 15 30
6 20 28
5 15 29
5 14 31
4 17 27
7 8 30
7 9 27
5 10 26
4 11 28
4 6 26
23 25 32
20 22 33
17 24 33
14 18 35
16 21 34
15 19 32
2 26 31
1 27 28
3 30 37
3 29 36
1 35 37
2 34 36
145
38
1 2 3
0 32 33
0 36 37
0 34 35
5 7 9
4 6 18
5 10 17
4 8 14
7 12 15
4 12 13
6 11 16
10 19 23
8 9 22
9 14 23
7 13 22
8 16 21
10 15 20
6 25 27
5 24 26
11 20 21
16 19 28
15 19 30
12 14 30
11 13 28
18 27 29
17 26 29
18 25 31
17 24 31
20 23 32
24 25 35
21 22 34
26 27 33
1 28 36
1 31 37
3 30 37
3 29 36
2 32 35
2 33 34
146
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 21
4 17 18
4 15 16
8 9 10
7 14 29
7 13 30
7 11 19
10 12 17
11 18 28
9 14 15
8 13 16
6 13 29
6 14 30
5 11 20
5 12 19
10 18 25
17 24 28
4 22 23
21 25 27
21 24 26
20 23 27
19 22 26
23 25 33
22 24 33
12 20 32
8 15 36
9 16 37
32 34 35
1 28 31
1 26 27
3 31 37
2 31 36
3 29 35
2 30 34
147
38
1 2 3
0 32 33
0 36 37
0 34 35
5 6 17
4 10 16
4 7 9
6 11 13
9 13 18
6 8 12
5 14 15
7 12 14
9 11 23
7 8 23
10 11 22
10 19 21
5 25 27
4 24 26
8 20 21
15 20 22
18 19 28
15 18 30
14 19 30
12 13 28
17 27 29
16 26 29
17 25 31
16 24 31
20 23 32
24 25 35
21 22 34
26 27 33
1 28 36
1 31 37
3 30 37
3 29 36
2 32 35
2 33 34
148
38
1 2 3
0 34 35
0 32 37
0 33 36
5 6 31
4 25 26
4 23 24
8 9 16
7 14 15
7 12 13
13 14 27
12 14 28
9 11 27
9 10 28
8 10 11
8 18 21
7 17 19
16 23 29
15 22 26
16 22 24
21 26 30
15 20 25
18 19 25
6 17 30
6 19 29
5 21 22
5 18 20
10 12 35
11 13 32
17 24 33
20 23 33
4 32 34
2 28 31
3 29 30
1 31 37
1 27 36
3 35 37
2 34 36
149
38
1 2 3
0 34 35
0 32 37
0 33 36
5 6 31
4 23 26
4 24 25
8 20 30
7 9 21
8 10 11
9 14 17
9 15 16
16 17 27
15 17 28
10 18 19
11 13 27
11 12 28
10 12 13
14 22 26
14 20 23
7 19 26
8 25 29
18 23 24
5 19 22
6 22 29
6 21 30
5 18 20
12 15 35
13 16 32
21 24 33
7 25 33
4 32 34
2 28 31
3 29 30
1 31 37
1 27 36
3 35 37
2 34 36
150
38
1 2 3
0 34 35
0 32 37
0 33 36
13 15 23
11 14 17
10 12 14
8 10 17
7 11 20
13 18 19
6 7 16
5 8 16
6 21 22
4 9 31
5 6 30
4 20 29
10 11 25
5 7 25
9 22 27
9 21 26
8 15 24
12 19 27
12 18 26
4 24 28
20 23 34
16 17 35
19 22 33
18 21 32
23 29 35
15 28 34
14 33 37
13 32 36
2 27 31
3 26 30
1 24 29
1 25 28
3 31 37
2 30 36
151
38
1 2 3
0 33 36
0 34 35
0 32 37
5 7 9
4 6 10
5 8 12
4 8 11
6 7 19
4 13 17
5 11 19
7 10 18
6 22 24
9 16 21
18 23 25
16 17 20
13 15 31
9 15 27
11 14 30
8 10 26
15 21 26
13 20 27
12 25 29
14 24 29
12 23 28
14 22 28
19 20 32
17 21 33
24 25 35
22 23 32
18 31 33
16 30 34
3 26 29
1 27 30
2 31 37
2 28 36
1 35 37
3 34 36
152
38
1 2 3
0 33 36
0 34 35
0 32 37
5 6 13
4 7 11
4 10 12
5 8 9
7 15 19
7 14 20
6 11 17
5 10 18
6 21 22
4 17 18
9 16 19
8 16 20
14 15 26
10 13 26
11 13 27
8 14 31
9 15 30
12 25 29
12 24 28
24 25 27
22 23 29
21 23 28
16 17 32
18 23 33
22 25 35
21 24 32
20 31 33
19 30 34
3 26 29
1 27 30
2 31 37
2 28 36
1 35 37
3 34 36
153
38
1 2 3
0 34 37
0 35 36
0 32 33
7 12 16
6 13 17
5 15 19
4 14 18
9 12 20
8 13 21
11 15 22
10 14 23
4 8 28
5 9 29
7 11 30
6 10 31
4 20 24
5 21 27
7 23 26
6 22 25
8 16 34
9 17 35
10 19 36
11 18 37
16 28 32
19 31 33
18 30 33
17 29 32
12 24 34
13 27 35
14 26 37
15 25 36
3 24 27
3 25 26
1 20 28
2 21 29
2 22 31
1 23 30
154
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
23 25 27
7 8 31
6 17 18
6 19 20
13 14 22
15 16 21
16 20 29
14 15 19
9 17 28
9 12 18
10 12 20
10 11 19
7 13 29
7 14 28
8 12 16
8 11 15
10 22 26
9 21 25
5 26 30
4 25 30
5 22 24
4 21 23
4 5 36
13 18 32
11 17 32
23 24 33
6 34 35
3 28 29
3 30 37
2 31 37
1 31 36
2 27 35
1 33 34
155
38
1 2 3
0 32 37
0 33 35
0 34 36
8 9 15
6 7 14
5 9 10
5 8 11
4 7 10
4 6 11
6 8 20
7 9 21
13 16 23
12 17 22
5 15 23
4 14 22
12 28 30
13 29 31
21 25 27
20 24 26
10 19 37
11 18 37
13 15 32
12 14 32
19 27 34
18 26 34
19 25 33
18 24 33
16 31 36
17 30 36
16 29 35
17 28 35
1 22 23
2 26 27
3 24 25
2 30 31
3 28 29
1 20 21
156
38
1 2 3
0 32 37
0 34 35
0 33 36
5 29 30
4 14 28
19 27 31
18 26 31
9 10 14
8 12 16
8 11 17
10 15 16
9 15 17
20 28 30
5 8 21
11 12 21
9 11 22
10 12 23
7 23 27
6 22 26
13 24 29
14 15 24
16 19 25
17 18 25
20 21 32
22 23 32
7 19 34
6 18 34
5 13 33
4 20 33
4 13 36
6 7 35
1 24 25
3 28 29
2 26 27
2 31 37
3 30 37
1 35 36
157
38
1 2 3
0 35 37
0 34 36
0 32 33
23 26 27
24 25 27
7 8 19
6 15 18
6 16 17
13 14 20
11 12 31
10 15 29
10 16 28
9 18 22
9 17 21
7 11 28
8 12 29
8 14 22
7 13 21
6 20 26
9 19 23
14 18 24
13 17 24
4 20 30
5 21 22
5 26 30
4 19 25
4 5 36
12 15 32
11 16 32
23 25 33
10 34 35
3 28 29
3 30 37
2 31 37
1 31 36
2 27 35
1 33 34
158
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
23 25 27
7 8 31
6 20 29
6 18 19
10 18 20
9 21 22
15 16 19
14 17 19
14 15 28
12 13 16
11 13 17
11 14 21
12 15 22
8 9 29
8 11 12
7 9 28
10 16 26
10 17 25
5 26 30
4 25 30
5 22 24
4 21 23
4 5 36
13 20 32
7 18 32
23 24 33
6 34 35
3 28 29
3 30 37
2 31 37
1 31 36
2 27 35
1 33 34
159
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 29 30
4 23 24
11 13 15
9 10 25
8 14 27
8 13 17
7 12 17
11 14 16
7 10 16
9 12 26
7 19 28
12 13 20
10 11 20
19 22 25
15 18 24
16 17 23
22 24 28
18 21 23
6 20 22
6 19 21
8 18 37
14 30 33
9 29 32
15 21 36
5 27 33
5 26 32
4 34 35
3 27 30
3 26 29
2 31 37
1 31 36
2 28 35
1 25 34
160
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 29 30
4 23 24
9 14 27
9 13 25
7 8 26
12 14 16
12 13 15
10 11 17
8 11 16
7 10 15
11 14 20
10 13 20
12 18 19
17 22 25
17 24 28
15 16 23
22 23 28
18 21 24
6 20 21
6 19 22
8 18 37
9 30 33
7 29 32
19 21 36
5 27 33
5 26 32
4 34 35
3 27 30
3 26 29
2 31 37
1 31 36
2 28 35
1 25 34
161
38
1 2 3
0 32 36
0 33 37
0 34 35
5 6 17
4 7 16
4 8 10
5 9 11
6 9 12
7 8 13
6 13 15
7 12 14
8 11 23
9 10 23
11 19 22
10 18 21
5 25 27
4 24 26
15 20 22
14 20 21
18 19 28
15 19 31
14 18 31
12 13 28
17 27 29
16 26 29
17 25 30
16 24 30
20 23 32
24 25 33
26 27 35
21 22 34
1 28 33
2 29 32
3 31 37
3 30 36
1 35 37
2 34 36
162
38
1 2 3
0 33 36
0 34 35
0 32 37
5 6 31
4 26 30
4 25 29
8 9 28
7 17 19
7 16 18
12 14 27
13 15 27
10 13 21
11 12 20
10 18 20
11 19 21
9 19 22
8 18 22
9 14 17
8 15 16
13 14 24
12 15 24
16 17 23
22 25 28
20 21 26
6 23 30
5 24 29
10 11 35
7 23 32
6 26 33
5 25 34
4 32 33
3 28 31
1 29 31
2 30 37
2 27 36
1 35 37
3 34 36
163
38
1 2 3
0 34 35
0 33 36
0 32 37
7 11 23
6 14 16
5 9 17
4 8 17
7 9 16
6 8 18
11 12 15
4 10 13
10 21 22
11 19 20
5 30 31
10 18 29
5 8 25
6 7 25
9 15 24
13 22 26
13 21 27
12 20 26
12 19 27
4 24 28
18 23 34
16 17 35
19 21 32
20 22 33
23 29 35
15 28 34
14 33 37
14 32 36
3 26 31
2 27 30
1 24 29
1 25 28
2 31 37
3 30 36
164
38
1 2 3
0 32 37
0 34 36
0 33 35
22 23 30
21 24 30
9 11 31
8 19 20
7 9 28
6 8 29
11 25 29
6 10 28
15 16 26
16 17 27
15 18 27
12 14 17
12 13 18
13 15 21
14 16 22
7 22 24
7 21 23
5 17 20
4 18 19
4 20 24
5 19 23
10 26 32
12 25 34
13 14 34
8 11 33
9 10 33
4 5 35
6 32 36
1 25 31
3 28 29
2 26 27
3 30 37
2 31 37
1 35 36
165
38
1 2 3
0 32 33
0 35 37
0 34 36
5 25 31
4 6 7
5 24 30
5 22 23
11 22 24
14 21 29
13 20 29
8 16 23
13 14 25
10 12 21
9 12 20
16 22 27
11 15 19
18 26 28
17 19 21
16 18 20
10 14 19
9 13 18
7 8 15
7 11 27
6 8 28
4 12 37
17 30 33
15 23 33
17 24 32
9 10 36
6 26 32
4 34 35
1 28 30
1 26 27
3 31 37
2 31 36
3 29 35
2 25 34
166
38
1 2 3
0 35 37
0 34 36
0 32 33
24 26 27
23 25 27
7 8 31
6 18 20
6 17 19
10 12 29
9 11 15
10 14 22
9 13 28
12 14 18
11 13 20
10 17 28
18 19 21
8 15 29
7 13 16
8 16 20
7 14 19
16 22 26
11 21 25
5 26 30
4 25 30
5 22 24
4 21 23
4 5 36
12 15 32
9 17 32
23 24 33
6 34 35
3 28 29
3 30 37
2 31 37
1 31 36
2 27 35
1 33 34
167
38
1 2 3
0 32 37
0 33 35
0 34 36
5 23 31
4 6 7
5 22 30
5 20 21
9 20 22
8 10 11
9 19 26
9 17 18
17 24 25
16 18 29
15 17 29
14 16 28
13 15 27
11 12 14
11 13 28
10 21 25
7 8 30
7 19 22
6 8 21
4 27 37
12 26 33
12 19 35
10 24 35
16 23 32
15 18 34
13 14 34
6 20 33
4 32 36
1 27 31
2 24 30
3 28 29
2 25 26
3 31 37
1 23 36
168
38
1 2 3
0 32 33
0 34 37
0 35 36
11 12 16
6 7 15
5 9 13
5 8 14
7 10 13
6 10 14
8 9 12
4 15 23
4 10 22
6 8 20
7 9 21
5 11 22
4 24 25
23 26 27
21 30 31
20 28 29
13 19 33
14 18 33
12 15 32
11 17 32
16 27 37
16 26 36
17 25 37
17 24 36
19 31 34
19 30 35
18 29 34
18 28 35
1 22 23
1 20 21
2 28 30
3 29 31
3 25 27
2 24 26
169
38
1 2 3
0 35 37
0 34 36
0 32 33
7 8 25
23 24 30
21 22 30
4 20 29
4 19 28
11 13 23
12 14 24
9 14 16
10 13 16
9 12 15
10 11 15
13 14 17
11 12 18
15 21 26
16 22 27
8 24 29
7 23 28
6 17 27
6 18 26
5 9 20
5 10 19
4 31 32
17 22 37
18 21 36
8 20 33
7 19 33
5 6 32
25 34 35
3 25 30
3 28 29
2 31 37
1 31 36
2 27 35
1 26 34
170
38
1 2 3
0 32 37
0 34 36
0 33 35
15 27 31
16 26 31
9 11 17
8 11 18
7 10 17
6 10 18
8 9 14
6 7 13
13 14 30
11 12 15
10 12 16
4 13 26
5 14 27
6 8 20
7 9 21
20 21 30
17 19 23
18 19 22
21 25 29
20 24 28
23 29 32
22 28 32
5 15 33
4 16 33
23 25 34
22 24 34
12 19 36
4 5 35
1 24 25
3 26 27
2 28 29
3 31 37
2 30 37
1 35 36
171
38
1 2 3
0 32 37
0 34 36
0 33 35
22 24 30
21 23 30
9 12 25
10 17 25
9 11 29
6 8 28
7 18 19
8 13 31
6 15 18
11 26 28
20 23 27
12 17 22
19 21 27
7 15 24
10 12 24
10 16 23
14 21 22
5 16 20
4 15 20
5 14 19
4 17 18
6 7 32
13 29 34
14 16 34
9 13 33
8 26 33
4 5 35
11 32 36
1 25 31
3 28 29
2 26 27
3 30 37
2 31 37
1 35 36
172
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 26 30
4 25 29
10 13 27
9 12 14
8 11 27
7 16 19
9 15 20
8 20 28
7 14 17
8 13 19
11 18 28
10 17 18
13 16 22
15 16 21
10 14 22
11 12 21
18 20 24
17 19 23
22 24 26
21 23 25
6 24 30
5 23 29
7 9 35
12 15 33
6 26 32
5 25 34
4 32 33
3 29 31
2 28 31
1 30 37
1 27 36
3 35 37
2 34 36
173
38
1 2 3
0 34 35
0 33 37
0 32 36
9 11 13
8 10 12
7 13 20
6 12 19
5 9 22
4 8 21
5 15 19
4 14 16
5 7 18
4 6 17
11 17 20
10 16 18
11 15 27
13 14 27
12 15 26
7 10 26
6 14 30
9 25 29
8 24 28
24 25 31
22 23 29
21 23 28
18 19 33
16 17 33
22 25 32
21 24 32
20 31 35
23 30 34
3 28 29
2 26 27
1 31 37
1 30 36
3 35 37
2 34 36
174
38
1 2 3
0 32 33
0 35 37
0 34 36
7 8 30
8 20 25
7 19 25
4 6 20
4 5 19
13 15 16
12 14 16
12 13 23
10 11 15
9 11 14
10 13 21
9 12 22
9 10 17
16 18 20
17 19 23
6 8 18
5 7 17
14 24 29
15 28 29
11 18 27
21 27 28
5 6 26
25 30 33
23 24 33
22 24 37
21 22 36
4 26 32
32 34 35
1 30 31
1 26 27
3 31 37
2 31 36
3 29 35
2 28 34
175
38
1 2 3
0 35 37
0 34 36
0 32 33
9 25 28
21 22 30
19 20 29
12 26 27
15 16 27
4 10 11
9 22 24
9 21 23
7 13 14
12 16 17
12 15 18
8 14 17
8 13 18
13 15 19
14 16 20
6 17 24
6 18 23
5 11 24
5 10 23
11 20 22
10 19 21
4 31 32
7 29 37
7 8 36
4 30 33
6 26 33
5 28 32
25 34 35
3 25 30
3 28 29
2 31 37
1 31 36
2 27 35
1 26 34
176
38
1 2 3
0 34 35
0 33 37
0 32 36
5 6 31
4 23 26
4 24 25
8 27 28
7 9 10
8 15 18
8 13 14
13 15 16
14 17 21
10 11 18
10 12 15
9 11 14
11 23 28
12 22 26
9 13 26
22 25 29
21 24 29
12 20 25
17 19 24
5 16 30
6 20 22
6 19 21
5 17 18
7 30 35
7 16 33
19 20 32
23 27 33
4 32 34
3 29 31
2 28 30
1 31 37
1 27 36
3 35 37
2 34 36
177
38
1 2 3
0 33 36
0 34 35
0 32 37
9 10 13
7 8 12
7 11 13
5 6 15
5 9 18
4 8 19
4 14 21
6 12 16
5 11 17
4 6 22
10 18 20
7 16 17
11 15 29
12 15 30
8 14 26
9 20 26
14 19 29
10 24 28
13 23 27
22 25 28
21 25 27
23 24 31
18 19 32
22 24 33
21 23 33
16 20 32
17 31 35
25 30 34
3 26 29
1 27 28
2 31 37
2 30 36
1 35 37
3 34 36
178
38
1 2 3
0 32 33
0 35 37
0 34 36
5 6 31
4 24 30
4 28 29
21 23 24
20 22 24
13 25 27
14 16 18
12 13 18
11 15 16
9 11 14
10 13 15
12 14 17
10 12 26
15 23 25
10 11 22
20 21 29
8 19 23
7 19 22
8 18 21
7 17 20
5 7 8
9 17 33
16 27 37
9 26 36
6 30 33
6 19 32
5 28 32
4 34 35
1 29 30
1 25 28
3 31 37
2 31 36
3 27 35
2 26 34
179
38
1 2 3
0 35 37
0 33 34
0 32 36
10 13 21
7 9 11
7 12 20
5 6 14
9 15 19
5 8 16
4 11 16
5 10 15
6 13 18
4 12 17
7 17 18
8 11 25
9 10 25
13 14 24
12 14 23
8 27 29
6 22 23
4 26 28
20 31 34
18 20 35
17 30 33
15 16 35
21 29 37
19 28 37
21 27 36
19 26 36
24 32 34
22 32 33
3 30 31
2 24 31
2 22 30
1 23 25
3 28 29
1 26 27
180
38
1 2 3
0 35 37
0 34 36
0 32 33
5 6 31
4 29 30
4 23 24
11 12 15
9 25 26
8 10 13
9 14 27
7 14 17
7 13 16
9 12 17
10 11 16
7 19 28
12 14 20
11 13 20
19 22 25
15 18 24
16 17 23
22 24 28
18 21 23
6 20 22
6 19 21
8 18 37
8 30 33
10 29 32
15 21 36
5 27 33
5 26 32
4 34 35
3 27 30
3 26 29
2 31 37
1 31 36
2 28 35
1 25 34
181
38
1 2 3
0 35 36
0 32 37
0 33 34
5 9 12
4 10 11
7 9 10
6 8 11
7 13 17
4 6 16
5 6 17
5 7 16
4 15 19
8 14 18
13 21 24
12 20 25
9 11 23
8 10 22
13 19 25
12 18 24
15 27 29
14 26 28
17 31 34
16 30 33
14 19 35
15 18 35
21 29 37
20 28 37
21 27 36
20 26 36
23 32 34
22 32 33
