270
1
26
1 2 3
13 19 23
14 16 24
14 17 21
17 22 25
19 20 24
176
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 18 19
8 20 21
9 22 23
10 16 20
11 15 22
11 23 24
12 20 25
12 21 23
13 15 18
13 19 25
14 16 24
14 17 19
17 22 25
18 21 24
177
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 10 12
3 4 13
3 6 14
5 7 15
5 16 17
7 18 19
8 20 21
9 22 23
10 20 22
11 18 23
11 22 24
12 16 21
12 20 25
13 15 19
13 18 25
14 15 17
14 16 24
17 23 25
19 21 24
178
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 10
5 9 14
5 13 15
7 8 16
7 11 17
10 15 18
11 14 19
12 17 20
13 16 21
14 22 23
15 24 25
16 22 24
17 23 25
18 20 25
18 21 24
19 20 23
19 21 22
179
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 10
5 9 14
5 15 16
7 8 17
7 15 18
10 15 19
11 13 14
11 19 20
12 21 22
13 23 24
14 16 25
16 21 23
17 20 24
17 23 25
18 20 22
18 21 25
19 22 24
180
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 10
5 9 14
5 15 16
7 8 17
7 15 18
10 15 19
11 13 14
11 20 21
12 18 22
13 17 23
14 24 25
16 22 24
16 23 25
17 20 25
18 21 24
19 20 23
19 21 22
181
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 10
5 9 14
5 15 16
7 8 17
7 15 18
10 16 19
11 13 20
11 14 21
12 18 22
13 17 23
14 22 24
15 24 25
16 23 25
17 19 25
18 21 24
19 20 23
20 21 22
182
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 10
5 9 14
5 15 16
7 8 17
7 15 18
10 16 19
11 13 20
11 14 21
12 18 22
13 17 23
14 23 24
15 24 25
16 22 25
17 21 24
18 19 25
19 20 22
20 21 23
183
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 10
5 9 14
5 15 16
7 8 17
7 18 19
10 15 20
11 14 18
11 21 22
12 18 23
13 15 17
13 21 24
14 24 25
16 19 25
16 23 24
17 22 25
19 20 22
20 21 23
184
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 10
5 9 14
5 15 16
7 8 17
7 18 19
10 15 20
11 14 18
11 21 22
12 19 21
13 15 23
13 17 24
14 24 25
16 17 25
16 23 24
18 22 25
19 20 22
20 21 23
185
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 10
5 9 14
5 15 16
7 8 17
7 18 19
10 15 20
11 14 21
11 18 22
12 19 23
13 16 24
13 17 21
14 23 24
15 19 25
16 23 25
17 20 22
18 20 25
21 22 24
186
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 13 15
5 14 16
7 8 17
7 10 18
9 11 15
10 14 19
11 19 20
12 21 22
13 23 24
15 16 25
16 21 23
17 20 24
17 23 25
18 20 22
18 21 25
19 22 24
187
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 13 15
5 14 16
7 8 17
7 10 18
9 11 15
10 14 19
11 20 21
12 18 22
13 17 23
15 24 25
16 22 24
16 23 25
17 20 25
18 21 24
19 20 23
19 21 22
188
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 13 15
5 14 16
7 8 17
7 10 18
9 11 19
10 16 19
11 15 20
12 21 22
13 23 24
14 15 25
16 21 23
17 20 24
17 23 25
18 20 22
18 21 25
19 22 24
189
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 13 15
5 16 17
7 8 18
7 10 19
9 15 16
10 14 17
11 14 20
11 15 21
12 22 23
13 24 25
16 22 24
17 23 25
18 20 25
18 21 24
19 20 23
19 21 22
190
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 13 15
5 16 17
7 8 18
7 10 19
9 20 21
10 18 22
11 20 23
11 21 24
12 15 25
13 22 25
14 16 24
14 17 23
15 19 23
16 21 22
17 20 25
18 19 24
191
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 13 15
5 16 17
7 8 18
7 10 19
9 20 21
10 22 23
11 20 24
11 21 25
12 19 22
13 18 23
14 16 25
14 17 24
15 18 24
15 19 25
16 21 22
17 20 23
192
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 15 19
9 10 16
10 13 18
11 14 20
11 21 22
12 15 23
13 21 24
16 24 25
17 19 25
17 23 24
18 22 25
19 20 22
20 21 23
193
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 15 19
9 10 16
10 13 20
11 14 21
11 22 23
12 19 22
13 18 24
15 23 25
16 24 25
17 18 25
17 20 24
19 21 23
20 21 22
194
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 15 19
9 10 20
10 13 16
11 15 20
11 21 22
12 21 23
13 22 24
14 16 25
17 18 24
17 19 23
18 22 25
19 21 25
20 23 24
195
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 15 19
9 10 20
10 13 18
11 21 22
11 23 24
12 15 25
13 21 25
14 22 23
16 19 23
16 20 24
17 20 21
17 22 25
18 19 24
196
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 15 19
9 10 20
10 13 21
11 22 23
11 24 25
12 19 21
13 18 22
14 23 24
15 18 25
16 19 24
16 20 25
17 20 22
17 21 23
197
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 16 19
9 10 17
10 20 21
11 13 18
11 14 22
12 16 23
13 20 24
15 19 25
15 23 24
17 24 25
18 21 25
19 21 22
20 22 23
198
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 16 19
9 10 17
10 20 21
11 13 22
11 14 23
12 19 20
13 18 24
15 18 25
15 22 24
16 21 25
17 24 25
19 21 23
20 22 23
199
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 16 19
9 10 17
10 20 21
11 13 22
11 14 23
12 19 24
13 18 20
15 19 25
15 22 24
16 21 25
17 24 25
18 21 23
20 22 23
200
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 16 19
9 10 20
10 21 22
11 13 18
11 21 23
12 16 24
13 22 24
14 23 25
15 17 25
15 19 23
17 20 22
18 19 25
20 21 24
201
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 16 19
9 10 20
10 21 22
11 13 23
11 21 24
12 19 23
13 18 22
14 24 25
15 17 25
15 19 24
16 18 25
17 20 22
20 21 23
202
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 16 19
9 10 20
10 21 22
11 13 23
11 21 24
12 19 23
13 18 25
14 24 25
15 17 25
15 23 24
16 18 22
17 20 22
19 20 21
203
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 19 20
9 10 16
10 19 21
11 14 22
11 20 23
12 19 24
13 15 18
13 17 25
15 23 25
16 24 25
17 21 24
18 22 23
20 21 22
204
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 19 20
9 10 16
10 19 21
11 14 22
11 20 23
12 20 24
13 15 25
13 17 18
15 23 24
16 24 25
17 21 25
18 21 22
19 22 23
205
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 19 20
9 10 21
10 19 22
11 20 23
11 22 24
12 19 25
13 15 18
13 16 25
14 23 24
15 17 23
16 21 22
17 21 25
18 20 24
206
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 14 15
5 16 17
7 8 18
7 19 20
9 10 21
10 19 22
11 20 23
11 22 24
12 20 25
13 15 25
13 16 18
14 23 24
15 17 23
16 21 22
17 21 25
18 19 24
207
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 15 16
5 17 18
7 8 19
7 15 20
9 16 17
10 13 17
10 14 21
11 14 15
11 22 23
12 22 24
13 23 25
16 24 25
18 19 25
18 20 24
19 21 23
20 21 22
208
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 15 16
5 17 18
7 8 19
7 15 20
9 21 22
10 13 19
10 20 23
11 21 24
11 22 25
12 15 23
13 16 24
14 17 25
14 18 24
16 19 25
17 20 22
18 21 23
209
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 12
3 6 14
5 15 16
5 17 18
7 8 19
7 15 20
9 21 22
10 13 23
10 19 20
11 21 24
11 22 25
12 16 23
13 16 24
14 17 25
14 18 24
15 19 25
17 20 22
18 21 23
210
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 15
5 16 17
7 10 16
7 18 19
8 20 21
9 10 22
11 12 23
11 22 24
13 20 24
13 21 25
14 18 25
14 19 24
15 17 23
16 22 25
17 18 21
19 20 23
211
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 15
5 16 17
7 10 18
7 14 19
8 13 20
9 10 21
11 22 23
11 24 25
12 19 20
13 18 22
14 18 24
15 23 25
16 19 25
16 21 24
17 20 23
17 21 22
212
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 15
5 16 17
7 10 18
7 19 20
8 18 19
9 10 21
11 22 23
11 24 25
12 14 20
13 14 22
13 18 24
15 23 25
16 19 25
16 21 24
17 20 23
17 21 22
213
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 15
5 16 17
7 10 18
7 19 20
8 21 22
9 10 16
11 15 23
11 18 24
12 17 23
13 21 24
13 22 25
14 19 25
14 20 24
16 18 25
17 19 22
20 21 23
214
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 13 17
7 10 18
7 11 19
8 20 21
9 22 23
10 17 22
11 16 23
12 19 20
13 18 21
14 18 24
14 19 25
15 16 24
15 17 25
20 22 25
21 23 24
215
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 13 17
7 10 18
7 11 19
8 20 21
9 22 23
10 17 22
11 16 23
12 20 24
13 20 25
14 18 19
14 24 25
15 16 24
15 17 25
18 21 22
19 21 23
216
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 17
7 18 19
8 20 21
9 11 22
10 22 23
11 12 23
13 20 24
13 21 25
14 18 25
14 19 24
15 16 24
16 17 25
18 21 22
19 20 23
217
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 17
7 18 19
8 20 21
9 11 22
10 22 23
11 12 24
13 20 23
13 21 25
14 18 25
14 19 23
15 16 24
16 18 21
17 22 25
19 20 24
218
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 17
7 18 19
8 20 21
9 11 22
10 23 24
11 12 23
13 20 24
13 21 25
14 18 25
14 19 24
15 23 25
16 17 22
16 18 21
19 20 22
219
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 18
7 14 19
8 13 18
9 11 16
10 15 20
11 21 22
12 14 23
13 21 24
16 24 25
17 19 25
17 23 24
18 22 25
19 20 22
20 21 23
220
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 18
7 14 19
8 13 18
9 11 20
10 21 22
11 21 23
12 14 24
13 23 24
15 22 25
16 17 25
16 20 23
17 19 22
18 19 25
20 21 24
221
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 18
7 14 19
8 13 18
9 11 20
10 21 22
11 21 23
12 14 24
13 24 25
15 22 25
16 17 25
16 20 23
17 22 24
18 19 23
19 20 21
222
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 18
7 14 19
8 13 20
9 11 21
10 17 21
11 16 22
12 23 24
13 22 23
14 24 25
15 16 25
17 19 24
18 19 25
18 20 22
20 21 23
223
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 18
7 14 19
8 13 20
9 11 21
10 17 21
11 16 22
12 23 24
13 23 25
14 22 24
15 16 25
17 20 23
18 19 22
18 20 25
19 21 24
224
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 18
7 19 20
8 18 19
9 11 21
10 22 23
11 22 24
12 14 20
13 14 24
13 18 25
15 23 25
16 17 25
16 21 24
17 19 23
20 21 22
225
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 18
7 19 20
8 18 19
9 11 21
10 22 23
11 22 24
12 14 20
13 14 25
13 18 24
15 23 25
16 17 25
16 21 24
17 20 23
19 21 22
226
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 18
7 19 20
8 21 22
9 11 18
10 17 23
11 16 24
12 15 24
13 21 23
13 22 25
14 19 25
14 20 23
16 19 22
17 18 25
20 21 24
227
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 18
7 19 20
8 21 22
9 11 23
10 17 24
11 16 18
12 17 23
13 21 24
13 22 25
14 19 25
14 20 24
15 18 25
16 19 22
20 21 23
228
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 15 17
7 10 18
7 19 20
8 21 22
9 11 23
10 23 24
11 18 25
12 17 23
13 21 24
13 22 25
14 19 25
14 20 24
15 16 18
16 19 22
17 20 21
229
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 16 19
8 20 21
9 22 23
10 13 20
11 12 22
11 23 24
13 21 25
14 16 25
14 19 24
15 17 24
15 18 25
18 21 22
19 20 23
230
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 16 21
9 22 23
10 14 19
11 12 22
11 23 24
13 16 25
13 21 24
14 20 25
15 17 24
15 18 25
18 20 22
19 21 23
231
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 16 21
9 22 23
10 14 22
11 12 22
11 19 24
13 18 25
13 21 24
14 20 25
15 16 17
15 24 25
18 20 23
19 21 23
232
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 19 21
9 22 23
10 18 22
11 12 22
11 16 24
13 14 25
13 21 23
14 20 24
15 16 17
15 20 25
18 21 25
19 23 24
233
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 19 21
9 22 23
10 18 22
11 12 22
11 16 24
13 14 25
13 21 24
14 20 23
15 16 17
15 21 25
18 20 25
19 23 24
234
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 21 22
9 16 18
10 15 23
11 12 23
11 15 24
13 21 24
13 22 25
14 19 25
14 20 24
16 17 25
18 19 22
20 21 23
235
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 21 22
9 16 23
10 15 18
11 12 23
11 16 24
13 21 24
13 22 25
14 19 25
14 20 24
15 17 25
18 19 22
20 21 23
236
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 21 22
9 17 23
10 18 23
11 12 15
11 16 24
13 21 24
13 22 25
14 19 25
14 20 24
15 16 25
18 19 22
20 21 23
237
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 21 22
9 18 23
10 18 24
11 12 23
11 15 16
13 21 24
13 22 25
14 19 25
14 20 24
15 17 25
16 19 22
20 21 23
238
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 21 22
9 18 23
10 23 24
11 12 23
11 15 25
13 21 24
13 22 25
14 19 25
14 20 24
15 16 17
16 19 22
18 20 21
239
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 21 22
9 23 24
10 18 19
11 12 23
11 16 24
13 16 21
13 22 25
14 19 25
14 20 23
15 17 22
15 18 25
20 21 24
240
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 21 22
9 23 24
10 18 21
11 12 23
11 16 24
13 21 25
13 22 23
14 16 19
14 20 25
15 17 20
15 18 25
19 22 24
241
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 21 22
9 23 24
10 18 23
11 12 19
11 16 24
13 17 21
13 22 25
14 19 25
14 20 23
15 16 22
15 18 25
20 21 24
242
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 17
7 19 20
8 21 22
9 23 24
10 18 23
11 12 21
11 16 24
13 21 25
13 22 23
14 17 19
14 20 25
15 16 20
15 18 25
19 22 24
243
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 19
7 17 20
8 21 22
9 23 24
10 18 23
11 13 21
11 16 24
12 22 23
13 22 25
14 17 25
14 19 20
15 16 19
15 18 25
20 21 24
244
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 19
7 17 20
8 21 22
9 23 24
10 18 23
11 13 25
11 16 24
12 20 21
13 19 22
14 19 23
14 20 25
15 16 21
15 18 25
17 22 24
245
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 19
7 20 21
8 16 20
9 22 23
10 14 21
11 22 24
11 23 25
12 20 24
13 14 19
13 16 25
15 17 25
15 18 24
17 19 23
18 21 22
246
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 19
7 20 21
8 16 22
9 19 23
10 14 20
11 19 24
11 23 25
12 15 17
13 16 25
13 22 24
14 21 25
15 18 24
17 21 23
18 20 22
247
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 19
7 20 21
8 16 22
9 23 24
10 14 20
11 19 23
11 24 25
12 17 22
13 16 24
13 22 25
14 19 21
15 17 25
15 18 20
18 21 23
248
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 19
7 20 21
8 17 22
9 23 24
10 18 23
11 14 19
11 16 24
12 17 20
13 19 22
13 23 25
14 20 25
15 16 21
15 18 25
21 22 24
249
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 19
7 20 21
8 17 22
9 23 24
10 18 23
11 14 20
11 16 24
12 21 23
13 17 25
13 19 22
14 21 25
15 16 19
15 18 25
20 22 24
250
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 12 16
5 17 18
7 10 19
7 20 21
8 17 22
9 23 24
10 20 23
11 14 19
11 23 25
12 17 21
13 16 24
13 19 22
14 21 25
15 16 18
15 20 25
18 22 24
251
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 16
7 19 20
8 12 19
9 10 17
10 12 21
11 15 22
11 20 23
13 14 24
13 18 25
16 23 25
17 24 25
18 21 24
19 22 23
20 21 22
252
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 16
7 19 20
8 12 21
9 10 22
10 12 17
11 16 22
11 19 23
13 18 24
13 23 25
14 23 24
15 17 25
18 20 21
19 21 25
20 22 24
253
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 17
7 19 20
8 12 19
9 10 18
10 20 21
11 12 22
11 15 23
13 14 24
13 16 25
16 22 24
17 21 25
18 24 25
19 21 23
20 22 23
254
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 17
7 19 20
8 12 19
9 10 21
10 20 22
11 12 23
11 22 24
13 14 23
13 16 24
15 24 25
16 18 25
17 19 25
18 20 21
21 22 23
255
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 17
7 19 20
8 12 19
9 10 21
10 22 23
11 12 20
11 22 24
13 14 25
13 17 23
15 24 25
16 18 25
16 20 24
18 21 23
19 21 22
256
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 17
7 19 20
8 12 21
9 10 18
10 19 22
11 12 23
11 15 22
13 16 24
13 23 25
14 24 25
16 18 25
17 20 24
19 21 23
20 21 22
257
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 17
7 19 20
8 12 21
9 10 22
10 18 19
11 12 23
11 16 22
13 16 24
13 23 25
14 24 25
15 18 25
17 20 24
19 21 23
20 21 22
258
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 17
7 19 20
8 12 21
9 10 22
10 19 23
11 12 20
11 23 24
13 16 24
13 17 21
14 20 25
15 24 25
16 18 25
18 19 22
21 22 23
259
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 19
7 17 20
8 12 20
9 10 18
10 19 21
11 13 22
11 15 23
12 16 24
13 14 25
16 22 25
17 21 24
18 24 25
19 22 23
20 21 23
260
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 19
7 17 20
8 12 20
9 10 18
10 21 22
11 13 23
11 15 24
12 21 24
13 14 22
16 19 23
16 20 25
17 21 25
18 19 25
22 23 24
261
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 19
7 17 20
8 12 20
9 10 21
10 19 22
11 13 23
11 22 24
12 16 25
13 14 25
15 23 24
16 18 23
17 21 22
18 21 25
19 20 24
262
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 19
7 17 20
8 12 20
9 10 21
10 22 23
11 13 19
11 22 24
12 17 23
13 14 25
15 24 25
16 18 25
16 19 24
18 21 23
20 21 22
263
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
